时间,创意名称,创意ID,计划名称,计划ID,笔记/素材ID,笔记/素材链接,笔记标题,商品名称,spuId,消费,展现量,点击率,视频5s完播率,点击量,店铺新客支付金额,平均点击成本,平均千次展示费用,新客消耗,新客曝光,新客点击,新客点击率,新客平均点击成本,新客平均千次展示费用,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,商品1日支付订单量,商品1日支付订单成本,商品1日支付金额,商品1日支付ROI,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,首屏展现,首屏点击,首屏消耗,首屏展现占比,首屏点击占比,首屏消耗占比,7日支付转化率,店铺新客首购及30日复购支付订单量,店铺新客首购及30日复购支付金额,店铺新客首购及30日复购支付ROI
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927478255,山姆盒马三文鱼截流,198986280,6a0833f200000000080001ac,https://www.xiaohongshu.com/explore/6a0833f200000000080001ac?xsec_token=WB7404GBEU4WM5h2jCjrXPPEq6GNJFHLgp9HbGxRpRPGo=&xsec_source=pc_wind_export,和老爸商量了推出减脂三文鱼小包装,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.13,4,25.0%,0.0%,1,0.0,0.13,32.5,0.13,4,1,25.0%,0.13,32.5,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927478257,山姆盒马三文鱼截流,198986280,69de619f000000002301d137,https://www.xiaohongshu.com/explore/69de619f000000002301d137?xsec_token=WB6aCridiXISngypG1Ftc3xPhbx0e4Ed9fCJtOEdrsMGo=&xsec_source=pc_wind_export,以前是河马，现在是小红书,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.05,2,50.0%,0.0%,1,0.0,0.05,25.0,0.05,2,1,50.0%,0.05,25.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927478258,山姆盒马三文鱼截流,198986280,6a0ed586000000000702c107,https://www.xiaohongshu.com/explore/6a0ed586000000000702c107?xsec_token=WBbTqC4OBzZn9acJqWbya45lOg1bHEjbEST-mUlbX1ih4=&xsec_source=pc_wind_export,300来块解决我半个月的健康晚餐,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927478259,山姆盒马三文鱼截流,198986280,6a0828fd0000000007011179,https://www.xiaohongshu.com/explore/6a0828fd0000000007011179?xsec_token=WB7404GBEU4WM5h2jCjrXPPPxnhkFTua_DUw9cwJTs_rg=&xsec_source=pc_wind_export,300多整条三文鱼，装了我整个冰箱,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927478262,山姆盒马三文鱼截流,198986280,69e73fad0000000022026a8e,https://www.xiaohongshu.com/explore/69e73fad0000000022026a8e?xsec_token=WB3jr8LcL2dZEV3PwoiB_ykBD-twqUJD3rlTBltNHb-Eg=&xsec_source=pc_wind_export,Xhs诚不欺我，三文鱼真的很大,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,6,0.0%,0.0%,0,0.0,0.0,0.0,0.0,6,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,16.67%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927478264,山姆盒马三文鱼截流,198986280,69e097ea0000000022028566,https://www.xiaohongshu.com/explore/69e097ea0000000022028566?xsec_token=WBrNevwLBkwPmTIIQnZuR7XhR7ru8rBdzLcbJKDeZjpZA=&xsec_source=pc_wind_export,区区 300 块够我吃一个月了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927478267,山姆盒马三文鱼截流,198986280,69df9be9000000001f00772d,https://www.xiaohongshu.com/explore/69df9be9000000001f00772d?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMSpp8xwM6zZYoOZ9aJruBMY=&xsec_source=pc_wind_export,山母的品质，Pxx 的价格！,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633402,三文鱼做法意图测试,198981408,69456f51000000001f006a7b,https://www.xiaohongshu.com/explore/69456f51000000001f006a7b?xsec_token=WB3bh0BH5K0kc2Hl-bqScR0Ec40inVmS5JK1W8C8ixc9s=&xsec_source=pc_wind_export,其实，300块能吃一个月的三文鱼😎,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.16,7,14.29%,0.0%,1,0.0,0.16,22.86,0.16,7,1,14.29%,0.16,22.86,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,28.57%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633406,三文鱼做法意图测试,198981408,6a0ab2990000000008024a34,https://www.xiaohongshu.com/explore/6a0ab2990000000008024a34?xsec_token=WB1lg-HsX1phnQPRPGvSXxx4P8tj7vBC9j5cdt1_XFzN0=&xsec_source=pc_wind_export,坚持吃三文鱼后，才懂它为什么没平替,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633407,三文鱼做法意图测试,198981408,6a01314900000000070251ff,https://www.xiaohongshu.com/explore/6a01314900000000070251ff?xsec_token=WBDKD46_DUTJ9vYh-kCNnexCO0vJmXbXXT2KGjWTl4wOM=&xsec_source=pc_wind_export,100多直接囤够了我一周的减脂餐,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.01,1,100.0%,0.0%,1,0.0,0.01,10.0,0.01,1,1,100.0%,0.01,10.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633409,三文鱼做法意图测试,198981408,69fbf383000000001f0026f2,https://www.xiaohongshu.com/explore/69fbf383000000001f0026f2?xsec_token=WBzNd46lhmIsvp79JBWIHtWuteEWy8okhO9Jn99OEa_NE=&xsec_source=pc_wind_export,300 来块的购买力，一整条够吃一个月了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,4.17,58,22.41%,0.0%,13,0.0,0.32,71.9,4.17,57,13,22.81%,0.32,73.16,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21,4,1.66,36.21%,30.77%,39.81%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633410,三文鱼做法意图测试,198981408,69e9b784000000001a02cb8f,https://www.xiaohongshu.com/explore/69e9b784000000001a02cb8f?xsec_token=WB_r8Pmld9_PNU8jUrWyioxKM_kTlLqYO4eeOtG6AVAkU=&xsec_source=pc_wind_export,太适合上班带饭了，一次一袋,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633412,三文鱼做法意图测试,198981408,6a02f7380000000006030f12,https://www.xiaohongshu.com/explore/6a02f7380000000006030f12?xsec_token=WBySaZkgFYdqOm1e60l_7Q-5PHrmbUb-LkardStITdq6k=&xsec_source=pc_wind_export,某姆的品质pxx的价格！,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633414,三文鱼做法意图测试,198981408,69df3dc3000000001d01fb12,https://www.xiaohongshu.com/explore/69df3dc3000000001d01fb12?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMcCXzjtMxroP8t1KMC8QIlM=&xsec_source=pc_wind_export,比Sam都实惠的整条三文鱼,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633416,三文鱼做法意图测试,198981408,6a07df2a0000000008003f03,https://www.xiaohongshu.com/explore/6a07df2a0000000008003f03?xsec_token=WBjvHi-3NfZN4yO2uim0nd0jsgoAm8YmVGUVdYJKRvpRc=&xsec_source=pc_wind_export,年轻人已经对100块钱的购买力没概念了...,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.08,6,16.67%,0.0%,1,0.0,0.08,13.33,0.08,6,1,16.67%,0.08,13.33,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,16.67%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633418,三文鱼做法意图测试,198981408,69e85ce5000000001f0004ce,https://www.xiaohongshu.com/explore/69e85ce5000000001f0004ce?xsec_token=WBVSwmN5xyFULseXUlf5AKqV76l5LLTGkCw66WFk5ylMM=&xsec_source=pc_wind_export,带饭三个月，存了一万二,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633424,三文鱼做法意图测试,198981408,6a008b820000000007022b66,https://www.xiaohongshu.com/explore/6a008b820000000007022b66?xsec_token=WBNaW9w9YXZXRGJyPVY3Z-scju8MwXdymUfYczmRvAG9o=&xsec_source=pc_wind_export,300 多就能搞定 1 个多月的减脂餐，超划算,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633429,三文鱼做法意图测试,198981408,69de619f000000002301d137,https://www.xiaohongshu.com/explore/69de619f000000002301d137?xsec_token=WB6aCridiXISngypG1Ftc3xPhbx0e4Ed9fCJtOEdrsMGo=&xsec_source=pc_wind_export,以前是河马，现在是小红书,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633432,三文鱼做法意图测试,198981408,69fe9f1d000000001a02f888,https://www.xiaohongshu.com/explore/69fe9f1d000000001a02f888?xsec_token=WB2VBy9mpbMCuU83EPEYvzF6nsM5fQAFM9qERYsS9EAwE=&xsec_source=pc_wind_export,谁说 300 块不经花❓够我吃一个月三文鱼了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633434,三文鱼做法意图测试,198981408,69dbb9880000000022025a4f,https://www.xiaohongshu.com/explore/69dbb9880000000022025a4f?xsec_token=WBhc4mf568z6bxMhndg_EIpZQ7ucXbWy6OZVBkOd5Kwes=&xsec_source=pc_wind_export,跟爸妈商量好，推出整条三文鱼了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633435,三文鱼做法意图测试,198981408,6a02e0e5000000000702ed78,https://www.xiaohongshu.com/explore/6a02e0e5000000000702ed78?xsec_token=WBySaZkgFYdqOm1e60l_7Q-17yR-uibRo978rKgks2_Xg=&xsec_source=pc_wind_export,100多直接囤够了我一周的管理餐,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633436,三文鱼做法意图测试,198981408,69e73fad0000000022026a8e,https://www.xiaohongshu.com/explore/69e73fad0000000022026a8e?xsec_token=WB3jr8LcL2dZEV3PwoiB_ykBD-twqUJD3rlTBltNHb-Eg=&xsec_source=pc_wind_export,Xhs诚不欺我，三文鱼真的很大,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,4,0.0%,0.0%,0,0.0,0.0,0.0,0.0,4,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633439,三文鱼做法意图测试,198981408,69e097ea0000000022028566,https://www.xiaohongshu.com/explore/69e097ea0000000022028566?xsec_token=WBrNevwLBkwPmTIIQnZuR7XhR7ru8rBdzLcbJKDeZjpZA=&xsec_source=pc_wind_export,区区 300 块够我吃一个月了,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633441,三文鱼做法意图测试,198981408,6a155d2f0000000007028fec,https://www.xiaohongshu.com/explore/6a155d2f0000000007028fec?xsec_token=WBqmCyuyJcyVJKObReSVhb65S53jPgSx3O_GIi7lseoFM=&xsec_source=pc_wind_export,100多直接囤够了我一周的减脂餐,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633444,三文鱼做法意图测试,198981408,6a0497a3000000000603390d,https://www.xiaohongshu.com/explore/6a0497a3000000000603390d?xsec_token=WBt7rSgEElfH_1F3aAGvx6KmoMpvDiJwllNacppzWWSzs=&xsec_source=pc_wind_export,整条三文鱼8斤限时折扣！快冲吧,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633448,三文鱼做法意图测试,198981408,6a05c7e60000000008025525,https://www.xiaohongshu.com/explore/6a05c7e60000000008025525?xsec_token=WBnb0V4DlrNrvUl81VwNXc6ng5eU5xXYDuYAUJnWlzBWc=&xsec_source=pc_wind_export,三文鱼扒 1000g 限时直降！,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.09,2,50.0%,0.0%,1,0.0,0.09,45.0,0.09,2,1,50.0%,0.09,45.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,1,0.09,100.0%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-06-08,虾仁高购买意图测试_复制_20260528_160021,4927633449,三文鱼做法意图测试,198981408,69dfa768000000001f003c5a,https://www.xiaohongshu.com/explore/69dfa768000000001f003c5a?xsec_token=WBr6e67ib6aWGvmT-Z0HGrMQedqj4FYLtSIcAcxwQ4Gko=&xsec_source=pc_wind_export,感谢网友！网购三文鱼安全下车！,智利尾端中段整条三文鱼 8斤深海鱼低脂餐囤货一周备菜顺丰包邮,69fab80d64eb410001ece0c0,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,三文鱼购买意图测试_复制_20260605_093805,5030088948,6月高点击笔记测试_复制,201276745,6a1f87ac000000002100a493,https://www.xiaohongshu.com/explore/6a1f87ac000000002100a493?xsec_token=WBSnXI-_8xP44KoNjEHXoxezMU0fHD_GChYxgVcMZ-XtE=&xsec_source=pc_wind_export,算了，和你们点外卖的说不清楚🥲,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,33.33%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,三文鱼购买意图测试_复制_20260605_093805,5030088949,6月高点击笔记测试_复制,201276745,6a1e8953000000000602263a,https://www.xiaohongshu.com/explore/6a1e8953000000000602263a?xsec_token=WBH_9YKeC1CKGDXBYiNph2F2kiy-8RP1iA2o6nivK6Oo8=&xsec_source=pc_wind_export,同事说我每天吃三文鱼太奢侈了…,三文鱼扒智利三文鱼扒轮切三文鱼冷冻三文鱼整条三文鱼顺丰包邮,691ac562a524ee0001b51d7b,0.32,8,12.5%,0.0%,1,0.0,0.32,40.0,0.32,8,1,12.5%,0.32,40.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,12.5%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-06-08,6月高点击笔记测试_复制_20260606_105951,5045018785,虾仁收割计划,201634879,69c2acd60000000028008317,https://www.xiaohongshu.com/explore/69c2acd60000000028008317?xsec_token=WBzXHWDou8TL24WFO1UUnRMDBGYfi3xf-4dKjxM3hn9XE=&xsec_source=pc_wind_export,感谢315，让我家无添加虾仁又爆单了,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,8.82,130,16.15%,0.0%,21,69.0,0.42,67.85,8.82,130,21,16.15%,0.42,67.85,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,8.82,69.0,7.82,1,8.82,69.0,7.82,1,8.82,69.0,7.82,21,7,2.84,16.54%,33.33%,32.21%,4.76%,1,69.0,7.82
2026-06-08,6月高点击笔记测试_复制_20260606_110249,5045018786,虾仁收割计划,201634879,69c4d7c300000000200387da,https://www.xiaohongshu.com/explore/69c4d7c300000000200387da?xsec_token=WBdSMwRhQgXYB0xSZvioQafvCSrOqsqcxByyPe4y62184=&xsec_source=pc_wind_export,真别低估了100来块的购买力，够吃半个月了,手剥虾仁 无冰衣无添加 低脂餐一人食 上班带饭 顺丰包邮 5盒装,694baba01d450d00013662f0,2.00,142,14.08%,0.0%,20,69.0,0.1,14.08,2.0,142,20,14.08%,0.1,14.08,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,2.0,69.0,34.5,1,2.0,69.0,34.5,1,2.0,69.0,34.5,22,3,0.27,15.49%,15.0%,13.72%,5.0%,1,69.0,34.5
